4	10101100010100111000	0.013333333333333334
4	01110001010110011000	0.0136986301369863
4	01110001100011010001	0.0136986301369863
4	01110001100100000100	0.0136986301369863
4	01110010100100010001	0.0136986301369863
4	01110010110011011011	0.0136986301369863
4	01110011001101010101	0.0136986301369863
4	01110011011100010100	0.0136986301369863
4	01110111010010100001	0.013888888888888888
4	01110111010111011011	0.0136986301369863
4	01111011001110101000	0.014705882352941176
4	01111011101101101100	0.012658227848101266
4	01111100010010000011	0.019230769230769232
4	01111101011001010000	0.012658227848101266
4	01111101011001110011	0.012658227848101266
4	01111101101010010100	0.0125
4	10000000011001010000	0.013888888888888888
4	10000000100000010110	0.013888888888888888
4	10000000100010001001	0.013888888888888888
4	10000001110001011100	0.025
4	10000010000110010010	0.013888888888888888
4	10000010100010011001	0.013888888888888888
4	10000011000000011010	0.013888888888888888
4	10000011000001011010	0.013888888888888888
4	10000011011011010000	0.013888888888888888
4	10000011101000100111	0.014285714285714285
4	10000100010100011011	0.013888888888888888
4	10000100011010110011	0.013333333333333334
4	10000100101100110011	0.013333333333333334
4	10000101001010011010	0.013888888888888888
4	10001000100001100100	0.013888888888888888
4	10001010001000110100	0.014285714285714285
4	10001011000101011000	0.0136986301369863
4	10001100000011010111	0.0125
4	10001100000101010000	0.013888888888888888
4	10001101000110011010	0.013888888888888888
4	10001101110010010011	0.0125
4	10010000011010110101	0.013157894736842105
4	10010000110100100101	0.013157894736842105
4	10010001101100000110	0.014084507042253521
4	10010001101110011001	0.0125
4	10010100110110100100	0.01282051282051282
4	10010110100100100001	0.014084507042253521
4	10010110110010100110	0.038461538461538464
4	10010111011010011001	0.014084507042253521
4	10011001001100000111	0.014084507042253521
4	10011010000101011010	0.014285714285714285
4	10011010011011000011	0.02857142857142857
4	10011010100101100110	0.016129032258064516
4	10011010110110110000	0.014084507042253521
4	10011011001101101001	0.013513513513513514
4	10011011001111010101	0.012658227848101266
4	10011100011000111011	0.038461538461538464
4	10011101001101101000	0.012987012987012988
4	10100000001101110101	0.0125
4	10100000001111010100	0.0125
4	10100000101001001001	0.013157894736842105
4	10100101001101110000	0.013333333333333334
4	10100101100100001101	0.013333333333333334
4	10100111110000110011	0.01694915254237288
4	10101000110000111000	0.017857142857142856
4	10101010100010010110	0.013888888888888888
4	10101010110110011001	0.014084507042253521
4	10101011100001010011	0.013888888888888888
4	10101100001100100111	0.012987012987012988
4	10101100110110001000	0.013888888888888888
